,id,id_order,product_quantity,sku,unit_price
17322,1159193,314807,1,BEL0289,17.99
17323,1159196,314807,1,OTT0164,41.99
17336,1159224,314815,1,APP1685,9.0
17337,1159225,314815,1,APP1675,35.0
17339,1159229,314816,1,NTE0075,14.99
17340,1159230,314816,1,NTE0073,14.99
17341,1159231,314816,1,NTE0074,14.99
17342,1159232,314817,1,LGE0044,579.99
17346,1159242,314820,1,FCM0013-2,23.39
17347,1159245,314822,1,CRU0016-2,76.49
17354,1159255,314829,1,APP0703,59.99
17357,1159265,314822,1,NTE0062,109.0
17359,1159272,314831,1,OWC0057-2,35.99
17360,1159275,314834,3,NTE0031,14.99
17361,1159276,314835,1,BNQ0052,214.99
17362,1159277,314836,1,APP1571,25.0
17366,1159285,314840,3,STA0008,8.99
17367,1159286,282487,2,KIN0155,61.73
17370,1159293,314844,1,THU0023,59.5
17371,1159294,314845,1,ADN0022,49.99
17375,1159305,314837,1,BEL0265,12.99
17376,1159313,314851,1,WAC0090,729.99
17377,1159324,314853,1,APP0702,59.99
17378,1159326,314854,1,PAC1399,22.99
17379,1159327,314854,3,BEL0214,15.99
17382,1159331,314855,1,OWC0059,125.99
17383,1159333,314855,1,APP0484,58.99
17384,1159334,314857,1,APP0927,14.99
17387,1159338,314860,1,APP1029,1697.99
17394,1159360,314864,1,WDT0237,89.99
17398,1159370,314868,1,OWC0189,339.99
17405,1159386,314876,1,KIN0156-A,75.18
17406,1159388,314877,2,OWC0042,37.79
17414,1159419,314885,1,WAC0090,729.99
17416,1159421,314887,1,APP1630,842.15
17427,1159439,314894,1,OWC0007,39.99
17428,1159440,314895,1,CRU0034-2,44.99
17434,1159450,314899,1,APP1190,52.99
17435,1159451,314900,1,IFX0021,17.99
17444,1159468,314909,1,IFX0019,19.99
17450,1159477,314914,1,PAC1549,310.99
17451,1159483,314915,1,APP0702,59.99
17452,1159486,314916,1,CRU0043-4,240.29
17453,1159488,314917,1,FCM0006-2,26.54
17461,1159501,314909,1,SAN0099,36.99
17462,1159502,314909,1,SAT0014,9.99
17463,1159503,314909,1,IFX0147,2.99
17469,1159523,314929,1,NTE0097,94.99
17471,1159540,314932,2,TUC0265,6.99
17477,1159550,314936,1,OWC0054-2,35.99
17479,1159553,314938,1,TUC0268,16.99
17481,1159556,314940,1,GRT0457,69.99
17482,1159557,314941,1,SAN0134,59.99
17483,1159558,314942,2,SPE0184,21.99
17484,1159564,314943,1,APP1759,416.99
17485,1159566,314940,1,APP1470,89.0
17486,1159568,314944,1,TUC0294,24.99
17488,1159577,314946,1,WDT0358,104.99
17489,1159578,314946,1,WDT0357,105.99
17490,1159579,314946,1,OWC0027,42.99
17493,1159583,314946,1,SEA0049,49.99
17496,1159591,314954,1,PAC1588,3399.99
17498,1159598,314956,1,GRT0427,9.99
17499,1159599,314957,1,OWC0052,20.99
17502,1159605,314961,1,OWC0055,29.99
17507,1159613,314967,2,APP0927,14.99
17509,1159616,314965,1,TRK0011,46.99
17512,1159642,314971,1,OLL0018,66.99
17513,1159643,314972,1,CRU0043-2,119.69
17515,1159653,314975,1,ADN0022,49.99
17521,1159660,314978,1,BOS0010,294.99
17529,1159672,314986,1,FCM0010,17.99
17534,1159682,314991,1,CRU0026-2,107.09
17535,1159683,314991,1,CRU0051,149.99
17537,1159687,314993,1,IKM0021,34.99
17538,1159689,314994,1,BOO0068,49.99
17539,1159691,314995,1,OWC0040-2,134.09
17541,1159694,314027,1,APP0927,14.99
17543,1159698,314997,2,FCM0028,28.79
17544,1159699,314997,1,CRU0050,91.99
17551,1159708,315003,1,IFX0020,7.99
17557,1159724,315009,1,WAC0220,359.99
17563,1159742,315014,2,TOS0018,54.99
17565,1159749,315015,1,CRU0043-2,119.69
17570,1159763,315020,1,SAM0116,103.99
17576,1159770,315024,2,BEL0219,26.99
17577,1159771,315024,1,KAN0055,54.99
17585,1159785,315029,1,TRK0009,29.99
17587,1159790,315031,1,APP1582,1137.99
17590,1159793,315031,1,TUC0252,24.99
17591,1159794,315031,1,APP1214,83.99
17592,1159795,315034,1,PAC1919,489.99
17595,1159800,314944,1,BEL0288,16.99
17596,1159801,314429,1,OWC0035-2,74.69
17600,1159807,315037,1,SAN0134,59.99
17602,1159812,315040,1,CRU0026-2,107.09
17606,1159825,315044,1,CRU0022,38.69
17612,1159836,315053,2,APP1082,219.99
17617,1159844,315055,1,APP1005,2209.99
17622,1159857,315060,1,OWC0008,39.99
17625,1159866,315063,1,APP0474,89.0
17626,1159868,315065,1,OWC0194,429.99
17627,1159869,315066,2,KIN0157,36.89
17628,1159871,315065,1,NTE0013,19.99
17630,1159877,315063,1,APP1920,79.0
17638,1159886,315073,1,TRA0035,179.99
17647,1159900,315083,1,TRA0010,79.99
17649,1159905,315086,1,APP0234,35.0
17650,1159906,315087,1,FCM0018,74.69
17651,1159908,315089,1,CRU0016-2,76.49
17652,1159912,315088,1,FCM0003-2,63.89
17662,1159932,265951,1,FCM0016,76.49
17666,1159936,265951,2,SAN0112,19.99
17667,1159939,315103,1,SAT0034,39.99
17668,1159940,315104,1,APP0702,59.99
17670,1159943,315106,1,NEA0007,144.99
17673,1159949,315103,1,APP1214,83.99
17674,1159951,314945,1,CRU0016-2,76.49
17675,1159960,315109,1,KAN0032,20.99
17677,1159964,315111,1,PEB0015,125.99
17679,1159966,315113,1,GRT0374,36.99
17683,1159974,315116,1,PAC0120,126.99
17684,1159975,315116,1,OWC0036-2,74.69
17686,1159979,315119,1,JAB0032-A,56.53
17687,1159980,315120,1,WDT0312,819.99
17688,1159984,266727,1,WDT0141,113.04
17689,1159985,315121,1,CRU0038-2,254.69
17692,1159988,315124,1,SAN0134,59.99
17693,1159989,315125,2,CRU0032,53.99
17698,1159996,315130,1,TRA0029,199.99
17699,1160002,315132,1,SYN0150,549.99
17702,1160006,315135,1,OWC0043,67.49
17707,1160018,315124,1,GRT0402,12.99
17708,1160022,315143,1,TUC0095,39.99
17713,1160032,315149,1,PAC1181,1769.0
17716,1160040,315031,1,TUC0279,49.99
17720,1160049,315157,1,LGE0044,579.99
17741,1160111,315181,1,OWC0035-2,74.69
17748,1160121,315142,1,OWC0068-2,134.09
17750,1160123,315142,1,SEA0099,121.99
17756,1160143,315197,1,WDT0348,156.99
17760,1160152,315203,1,FCM0003-2,63.89
17767,1160161,315208,1,PHI0063,17.99
17770,1160166,314847,2,APP1581,1024.99
17774,1160172,315213,1,FCM0003-2,63.89
17777,1160176,315215,1,WAC0220,359.99
17783,1160192,315220,1,APP1810,1579.99
17785,1160195,315220,1,STA0041,89.99
17786,1160198,315222,1,APP1264,1837.99
17792,1160212,315231,1,IFX0029,99.99
17794,1160215,315233,1,APP0995,2049.99
17799,1160232,315237,1,FCM0009-2,101.69
17800,1160233,315238,1,OWC0035-2,86.44
17802,1160236,315238,1,PAC1371,341.04
17812,1160254,315247,1,APP1932,1248.99
17818,1160262,315250,1,CRU0032,53.99
17820,1160268,315253,3,SAT0034,39.99
17829,1160296,315267,1,APP0985,16.99
17831,1160299,315269,1,LOG0201,56.99
17832,1160305,315270,1,BEL0228,29.99
17834,1160311,315272,1,PAC1417,1040.99
17836,1160322,315275,1,FCM0004-2,35.99
17838,1160324,315277,1,SPE0138,36.99
17846,1160349,315287,1,LGE0032-A,208.4
17849,1160355,315289,1,KEN0109,49.99
17854,1160362,315291,1,OWC0060,17.99
17858,1160377,315298,1,IFX0020,7.99
17859,1160378,315299,2,CRU0025-A,22.9
17869,1160397,315306,1,SPE0169,20.99
17871,1160399,315306,1,SPE0184,21.99
17872,1160400,315307,1,WAC0090,729.99
17883,1160419,315242,1,FCM0016-2,51.32
17885,1160422,315318,1,IFX0034,19.99
17886,1160427,315321,1,PIE0028,13.49
17890,1160433,315321,1,MOX0030,8.99
17892,1160437,315325,1,OWC0181-2,71.09
17896,1160446,314310,1,CRU0026-2,107.09
17897,1160452,315329,1,OLL0024,109.99
17900,1160458,315321,1,BEL0108,9.99
17901,1160460,315332,1,LGE0035,448.99
17913,1160483,315343,1,TRA0030,219.99
17916,1160487,315344,1,BEL0285,16.99
17929,1160508,315349,1,APP0662,134.25
17931,1160514,315352,1,PAC1548,256.99
17939,1160532,314552,1,NTE0013,19.99
17940,1160534,315360,1,SAN0135,89.99
17942,1160546,315363,1,NTE0013,19.99
17944,1160550,315363,1,PAC0767,208.99
17948,1160558,315363,1,KIN0162,89.99
17952,1160563,315363,2,CRU0032,59.99
17965,1160584,315382,1,APP0700,67.99
17967,1160590,315384,1,LEX0026,19.99
17968,1160591,315385,1,PLA0020,84.99
17970,1160595,315387,1,IKM0044,39.99
17980,1160609,315392,1,CRU0031,36.99
17996,1160635,315411,1,XDO0039,22.99
18001,1160643,315416,1,LEX0026,19.99
18009,1160655,315411,1,XDO0035,36.99
18022,1160674,315411,2,FCM0019,12.99
18028,1160682,315438,1,KEN0212,13.99
18032,1160689,315441,1,KEN0212,13.99
18034,1160691,315052,1,PAC1397,25.99
18037,1160699,315445,1,TPL0017,59.99
18040,1160704,313296,1,LGE0044,579.99
18048,1160717,315457,1,LEX0026,19.99
18057,1160729,315463,1,LEX0026,19.99
18059,1160731,315411,1,NOM0014,59.99
18061,1160733,315466,1,KAN0052,7.99
18063,1160735,315468,1,APP0927,14.99
18068,1160742,315474,1,LEX0026,19.99
18074,1160757,315481,1,KEN0212,13.99
18075,1160758,315482,1,SAN0135,79.99
18076,1160760,315483,1,TPL0017,59.99
18077,1160761,315484,1,LEX0028,49.99
18078,1160762,315485,1,PAC1560,39.99
18079,1160767,315487,2,WDT0135-A,105.58
18082,1160773,315485,1,WOE0013,12.99
18095,1160793,315500,1,KEN0212,13.99
18101,1160802,315500,1,SAT0010,16.99
18102,1160805,315506,1,TWS0098,56.99
18107,1160813,315511,1,LEX0026,19.99
18132,1160854,315534,1,PAC1913,58.99
18141,1160867,315544,1,BOS0043,289.99
18147,1160878,315551,1,KEN0212,13.99
18154,1160897,315558,1,TPL0017,59.99
18155,1160898,315551,1,PAC1913,58.99
18156,1160899,315559,4,APP0927,14.99
18161,1160905,314792,3,WDT0140,91.99
18169,1160916,315570,1,LEX0026,19.99
18172,1160920,315573,1,KEN0212,13.99
18174,1160923,315575,1,KEN0212,13.99
18175,1160924,315576,2,SAN0135,79.99
18186,1160946,315587,1,KEN0212,13.99
18196,1160963,315590,1,LEX0028,49.99
18198,1160971,315586,1,WDT0369,149.0
18200,1160975,315599,1,SNA0059,29.9
18204,1160981,315602,2,BEL0198,15.99
18205,1160982,315603,1,SAN0135,79.99
18206,1160983,315604,1,SAN0135,79.99
18207,1160984,315605,1,OWC0100,49.99
18209,1160991,315608,1,LEX0028,49.99
18210,1160996,315606,1,FCM0005-2,37.99
18212,1160998,315610,1,SAN0135,79.99
18213,1161000,315606,1,OWC0129,31.34
18214,1161001,315150,2,KAN0052,7.99
18217,1161005,315612,1,WAC0179,5.99
18221,1161010,315500,1,PAC1560,39.99
18246,1161063,315643,1,ZAG0028,49.99
18248,1161065,315645,1,TPL0017,59.99
18250,1161068,315647,1,LEX0026,19.99
18267,1161104,315664,1,KEN0212,13.99
18269,1161107,315664,1,LEX0026,19.99
18273,1161113,315667,1,DLL0035,289.99
18276,1161117,315671,1,SPE0169,20.99
18284,1161132,315679,1,LGE0044,579.99
18305,1161170,315697,1,THU0013,79.99
18309,1161181,315700,1,TRA0034,29.9
18318,1161195,315708,1,LIF0100,59.99
18319,1161198,315708,2,LIF0099,59.99
18320,1161199,315708,1,LIF0098,59.99
18323,1161205,315711,1,BOS0043,289.99
18327,1161217,315718,1,SAN0135,79.99
18339,1161246,315723,1,PAC1536,185.94
18357,1161274,315748,1,APP0399,31.99
18358,1161275,315749,18,KIN0072,5.99
18361,1161279,315750,1,LAC0207-A,114.08
18363,1161282,315752,1,SAN0134,59.99
18368,1161302,315761,1,APP1259-A,1991.39
18369,1161303,315762,1,LEX0026,19.99
18373,1161310,315765,1,LEX0026,19.99
18374,1161313,315765,1,PAC1560,39.99
18375,1161314,315766,1,ADN0029,19.99
18376,1161315,315767,1,SAN0135,79.99
18380,1161321,315770,1,APP0100,34.99
18381,1161323,315770,1,CRU0053,265.99
18385,1161328,315772,1,CRU0053,265.99
18389,1161334,314744,1,WDT0341,517.99
18398,1161346,315779,1,PIE0031,12.99
18403,1161352,315782,1,OWC0189,339.99
18406,1161356,315200,1,PAC0487,3821.99
18409,1161361,315786,1,SAN0135,79.99
18411,1161368,315786,1,PIE0028,12.99
18412,1161370,315786,1,NTE0010,10.99
18422,1161386,315795,1,OWC0007,39.99
18427,1161395,314744,1,HTE0008,29.99
18430,1161399,314744,1,WDT0249,247.99
18432,1161401,315801,1,LIF0119,66.11
18433,1161408,315801,1,BEL0286,14.87
18434,1161409,315804,1,KAN0052,7.99
18439,1161435,315811,1,PAC1059,3408.99
18447,1161449,315819,1,GTE0077,239.99
18453,1161462,315824,1,MOS0211,24.99
18462,1161487,315834,1,JBL0107,86.99
18467,1161497,315840,1,WAC0171,67.99
18469,1161504,315841,1,SAN0161,99.99
18471,1161507,315841,1,LEX0027,35.99
18473,1161509,315837,1,WOE0014,12.99
18475,1161511,315844,1,IFX0022,17.99
18476,1161512,315845,1,NEA0016,94.99
18480,1161519,315837,1,PAC1560,39.99
18486,1161535,315853,1,LEX0026,19.99
18487,1161536,315854,1,SAM0075,349.99
18514,1161593,315878,1,IFX0017-A,13.3
18524,1161612,315889,1,SEA0103,61.99
18528,1161617,315891,1,APP0899,512.99
18529,1161618,315892,1,LEX0026,19.99
18534,1161632,315894,1,LEX0026,19.99
18535,1161633,315895,1,SAN0099,36.99
18536,1161636,315895,1,LEX0028,49.99
18537,1161637,315895,3,LEX0026,19.99
18549,1161658,315908,1,TPL0017,59.99
18566,1161686,315922,1,PAC0722,418.99
18570,1161692,315924,2,LEX0026,19.99
18571,1161694,315925,1,GRT0426,19.99
18578,1161706,315930,1,CRU0053,265.99
18581,1161731,315933,1,KEN0212,13.99
18591,1161743,315940,2,PAC1560,39.99
18604,1161763,315952,1,BEL0198,15.99
18606,1161768,315955,1,CRU0053,265.99
18607,1161769,315956,1,PAC1560,39.99
18612,1161785,315956,1,OTT0137,19.99
18618,1161792,315963,1,GRT0446,14.99
18619,1161793,315963,1,LEX0028,49.99
18624,1161801,315968,1,CRU0038-4,566.99
18625,1161805,315971,1,KEN0212,13.99
18626,1161806,314429,1,SAM0074,161.99
18628,1161810,315973,1,OWC0183,469.99
18633,1161825,315978,1,LGE0035,448.99
18635,1161829,315980,1,NEA0008,62.99
18636,1161830,315980,1,NEA0014,180.49
18641,1161841,315801,1,PIE0028,10.74
18645,1161849,315988,1,APP1374,2731.99
18651,1161859,315995,1,APP0985,16.99
18652,1161861,315995,1,TPL0038,7.99
18655,1161870,315997,1,ELG0039,46.99
18663,1161881,316003,1,OWC0189,339.99
18673,1161893,316009,1,WAC0150,14.99
18691,1161921,316019,1,GRT0425,22.99
18692,1161923,316019,1,SAT0008,59.99
18694,1161927,316021,1,BOS0043,289.99
18697,1161940,316025,1,APP0927,14.99
18699,1161945,316028,1,BOS0043,289.99
18702,1161949,316030,1,PAC1913,58.99
18707,1161958,316034,1,LEX0026,19.99
18711,1161963,316037,1,NTE0025,75.99
18738,1162003,316054,1,OWC0165,527.99
18758,1162035,316070,1,CRU0026-2,113.04
18760,1162041,316072,1,APP1749,411.99
18769,1162054,316080,1,SAN0134,59.99
18772,1162059,316083,2,LEX0026,19.99
18773,1162061,316084,1,APP0703,59.99
18778,1162068,316089,1,LEX0026,19.99
18786,1162084,316097,1,KIN0151,24.99
18789,1162091,316101,1,BEL0270,94.99
18790,1162092,316102,1,LEX0027,35.99
18794,1162105,316107,1,FCM0022,34.99
18798,1162113,316111,1,LEX0026,19.99
18803,1162121,316115,1,KEN0212,13.99
18811,1162139,316121,1,ELG0039,38.84
18828,1162167,316132,1,ADN0018-A,22.43
18831,1162175,316135,1,NTE0021,99.99
18839,1162184,316138,1,LOG0214,123.49
18845,1162196,316143,1,OTR0045,29.99
18852,1162207,297572,1,TWS0093,56.99
18855,1162228,316154,1,SAN0134,59.99
18863,1162243,316160,1,OTT0152,24.99
18874,1162277,316171,1,PHI0076,32.99
18885,1162291,316179,1,KIN0131,65.99
18886,1162293,316180,1,APP1668,45.0
18890,1162305,316182,1,SNA0058,29.9
18898,1162320,316190,1,WAC0172,79.99
18902,1162326,316193,1,BOS0043,289.99
18905,1162343,316197,1,TPL0017,49.58
18906,1162352,316198,8,FCM0036,14.99
18912,1162366,316207,1,APP1735,469.0
18916,1162371,316212,1,ELG0039,46.99
18924,1162382,316220,1,LIF0112,59.99
18931,1162395,316225,1,LEX0020,8.99
18946,1162419,316238,1,IFX0022,17.99
18947,1162420,316239,1,APP0702,59.99
18949,1162424,316239,1,SPE0159,36.99
18951,1162427,316243,1,WAC0221,334.99
18953,1162429,316245,1,IFX0022,17.99
18960,1162444,316250,2,DLK0012,24.99
18966,1162454,316256,1,WAC0154,52.99
18972,1162460,316259,1,WIT0017-A,71.77
18974,1162466,316262,1,JMO0053,19.99
18975,1162467,316263,1,MOS0082,19.99
18976,1162469,316262,1,BEL0261,22.99
18978,1162471,316262,1,BEL0198,15.99
18979,1162472,316265,1,GRT0397,94.99
18980,1162473,316262,1,APP1088,219.99
18981,1162476,316266,1,TRA0018-A,258.71
18998,1162505,316282,1,QNA0150,314.99
19000,1162507,316283,1,OWC0068-2,148.99
19004,1162514,316288,1,BOS0043,289.99
19006,1162516,316289,1,PHI0076,32.99
19009,1162519,316289,2,PHI0063,17.99
19013,1162527,316294,1,IFX0021,17.99
19016,1162534,316297,1,APP1923,2741.99
19017,1162535,316298,1,NTE0020,94.99
19030,1162552,316308,1,LGE0047,1259.99
19031,1162554,316309,1,APP1748,412.99
19032,1162556,316310,1,JBL0107,86.99
19053,1162594,316330,1,ELG0039,46.99
19055,1162596,316331,1,LGE0044,579.99
19063,1162607,316338,1,OWC0008,39.99
19064,1162609,316339,1,LGE0035,448.99
19071,1162617,316346,1,LEX0026,19.99
19072,1162618,316347,1,KIN0078,51.99
19077,1162629,316351,1,PLA0020,84.99
19087,1162641,316356,1,HTE0010,44.99
19091,1162645,316356,1,APP1214,83.99
19092,1162647,316356,1,APP1215,111.99
19096,1162656,316356,1,BOS0040,216.99
19097,1162658,316362,1,APP0927,14.99
19098,1162667,316363,1,SAN0177,119.99
19099,1162668,316363,1,TRA0010,79.99
19101,1162673,316186,1,MUJ0017,35.99
19107,1162692,316375,1,APP1221,105.99
19108,1162693,316375,1,APP1628,163.99
19109,1162694,316375,1,SAN0135,89.99
19110,1162697,316375,1,APP1570,45.0
19117,1162724,316384,1,LAC0146,189.99
19128,1162743,316395,2,ELG0039,46.99
19133,1162753,315794,1,PAC1544,189.25
19136,1162756,316400,1,LEX0028,49.99
19140,1162765,316400,1,KEN0212,13.99
19141,1162768,316403,1,LGE0034,287.99
19143,1162772,316404,1,IFX0022,17.99
19145,1162774,315794,1,MAC0122,20.65
19148,1162779,316408,1,IFX0022,17.99
19149,1162783,316409,1,OWC0013,3.99
19150,1162784,316410,1,PIE0028,12.99
19152,1162788,316412,1,KEN0212,13.99
19153,1162790,316409,1,CRU0026-2,118.99
19154,1162791,316413,1,PLA0014-A,61.76
19158,1162799,315700,1,TRN0008,24.99
19181,1162840,316432,1,APP0958,1351.99
19195,1162860,316445,1,SAM0074,156.74
19197,1162864,316444,1,WOE0013,12.99
19198,1162865,316447,1,OLL0023,139.99
19199,1162866,316447,1,OLL0024,109.99
19200,1162867,316445,1,KIN0151-2,76.94
19206,1162878,316453,1,IKM0022,24.99
19219,1162910,316466,1,WAC0084-A,616.75
19231,1162929,316477,1,TUC0244,39.99
19232,1162930,316478,1,PHI0072-A,131.95
19234,1162935,316481,1,CRU0017-2,87.99
19235,1162937,316479,1,BEL0244,20.99
19237,1162939,316479,1,MAC0135,5.99
19239,1162944,316483,1,LGE0044,579.99
19240,1162946,306739,1,APP0963,1912.99
19244,1162953,316484,1,PIE0028,12.99
19245,1162958,316489,1,NTE0012,32.9
19247,1162960,316491,1,APP1190,52.99
19248,1162963,312098,1,FCM0016-2,68.99
19251,1162968,316494,1,WAC0097-A,279.06
19255,1162978,316444,1,LEX0026,19.99
19261,1162989,316499,1,TPL0017,59.99
19266,1163005,316506,2,PAC0963,2788.99
19267,1163008,316508,1,FCM0013-2,25.99
19291,1163049,316529,1,ADN0043,74.99
19292,1163051,316530,1,MOS0082,19.99
19295,1163057,316532,1,GRT0375,19.99
19296,1163059,316532,1,LEX0028,49.99
19299,1163067,316536,1,PAC0670,311.99
19300,1163073,316532,1,BEL0270,90.24
19302,1163076,316533,1,SAN0135,89.99
19313,1163091,316546,1,JBL0098,26.99
19314,1163092,316547,1,HTE0010,44.99
19321,1163118,316556,1,APP0699,67.99
19326,1163128,316563,1,PAC1240,1569.0
19328,1163131,316565,1,PHI0069,32.99
19331,1163136,316568,1,PAC1885,355.99
19333,1163140,316570,1,IKM0061,69.99
19346,1163162,316582,1,LEX0026,19.99
19348,1163167,316370,1,LEX0027,35.99
19349,1163168,316584,1,CRU0043-2,132.99
19354,1163178,316589,1,LGE0035,448.99
19358,1163186,316370,1,WDT0348,156.99
19365,1163207,316600,1,WDT0372,149.99
19373,1163221,316607,1,LGE0035,448.99
19374,1163223,316608,1,OWC0024,25.99
19377,1163234,316612,1,CRU0026-2,118.99
19378,1163237,316600,1,WAC0148-A,43.54
19393,1163258,316626,1,KIN0131,65.99
19409,1163287,316641,1,PIE0031,12.99
19410,1163289,316642,1,APP0735,35.0
19411,1163291,316643,1,APP0700,67.99
19413,1163293,316643,1,LAN0014,96.99
19414,1163294,316645,1,IFX0021,17.99
19415,1163296,316640,1,SEA0099,121.99
19416,1163299,316647,1,WAC0084-A,616.75
19417,1163303,316649,1,APP0927,14.99
19418,1163305,316651,1,NTE0032,14.99
19419,1163307,316652,1,PAC0185,1469.0
19420,1163308,316653,1,LGE0044,579.99
19423,1163313,316655,1,APP1190,52.99
19426,1163323,316657,1,APP0399,31.99
19429,1163327,316660,1,LUN0017,16.99
19432,1163343,316663,1,CRU0043-4,266.99
19435,1163351,316666,1,APP1852,2386.99
19436,1163354,316667,1,OWC0100,49.99
19444,1163374,316678,1,STM0098,39.99
19450,1163382,316683,1,LEX0026,19.99
19451,1163385,316684,1,KEN0212,13.99
19455,1163391,316688,1,IFX0156,99.99
19456,1163395,316689,1,APP0703,59.99
19457,1163397,316690,1,MUV0042,8.99
19458,1163398,316691,1,LEX0026,19.99
19468,1163419,316702,1,LGE0044,579.99
19478,1163438,316710,1,APP1877,4663.99
19479,1163439,316711,1,SAM0074,136.36
19487,1163452,316710,1,APP1043,59.0
19490,1163455,316719,1,PAC1873,23.96
19493,1163459,316721,1,LGE0036,159.0
19501,1163473,316730,1,NTE0012,32.9
19510,1163491,316737,2,LEX0034,57.84
19517,1163500,316739,1,CRU0052,199.0
19518,1163501,316739,2,LEX0026,19.99
19537,1163535,316751,1,LGE0047,1259.99
19539,1163544,316753,1,SAT0010-A,17.08
19549,1163559,315456,1,APP1758,344.62
19554,1163565,316766,1,LAC0185,187.6
19565,1163577,316369,1,ADN0028,19.99
19566,1163578,316369,1,LEX0032,26.99
19568,1163580,316774,1,IFX0017-A,13.3
19569,1163581,316774,1,IFX0012,26.99
19570,1163582,316775,1,FCM0026,61.74
19584,1163619,316792,1,OWC0035-2,86.44
19586,1163637,316794,1,WDT0227,62.69
19587,1163638,316795,1,LEX0026,19.99
19588,1163639,316794,1,BEL0226-A,18.38
19592,1163647,316800,1,PHI0075,123.49
19593,1163648,316801,1,LEX0026,19.99
19596,1163653,316804,1,PAC1913,58.99
19600,1163663,316806,1,TPL0017,59.99
19603,1163666,316809,1,SEA0049,49.99
19605,1163668,316809,1,TOS0007,53.19
19606,1163669,316811,1,LAC0186,157.49
19608,1163671,316809,1,TOS0018,54.99
19610,1163673,316814,1,APP1190,52.99
19616,1163691,316821,1,APP1190,52.99
19619,1163698,316825,1,ELG0039,46.99
19621,1163703,316828,1,IKM0045-A,47.54
19627,1163716,316835,2,PHI0077,30.99
19631,1163725,316840,1,STA0063,10.44
19632,1163728,316841,1,STA0060,28.49
19653,1163779,316841,1,MAC0124-A,34.5
19658,1163797,316868,2,SAN0137,49.39
19665,1163808,316868,1,OWC0053,21.84
19681,1163870,316888,1,APP1818,2984.99
19703,1163961,316905,2,TPL0038,7.59
19711,1163975,316912,1,LAC0208,476.1
19719,1164035,287311,1,SAN0134,59.99
19724,1164055,316931,1,TRA0034,28.41
19737,1164091,316945,1,SAN0099,36.99
19749,1164122,316957,1,PAC0448,4925.99
19753,1164128,316961,1,MOX0018,4.74
19758,1164136,316965,1,OWC0212,94.99
19761,1164151,316384,2,CRU0016-2,80.74
19762,1164153,316384,1,CRU0053,265.99
19763,1164154,316971,1,ZAG0025,120.64
19764,1164156,316384,1,NTE0013,19.99
19766,1164167,316974,1,LGE0035,448.99
19771,1164174,316384,1,SAN0146,11.39
19783,1164217,316995,1,SAN0134,59.99
19788,1164239,316999,1,SAT0007,56.99
