,order_id,created_date,total_paid
7097,325921,2017-02-18 19:35:27,300.75
7098,325924,2017-02-18 11:37:55,67.97
7100,325931,2017-02-18 12:02:29,33.98
7101,325932,2017-02-18 11:55:00,53.98
7102,325940,2017-02-18 12:10:16,318.54
7103,325943,2017-02-18 12:16:16,43.98
7104,325948,2017-02-18 13:14:25,306.98
7105,325956,2017-02-18 13:22:34,350.98
7106,325957,2017-02-18 13:27:23,84.98
7107,325958,2017-02-20 16:19:37,130.98
7108,325961,2017-02-18 13:50:47,76.9
7109,325963,2017-02-18 13:27:21,38.98
7110,325965,2017-02-18 13:37:36,26.98
7111,325978,2017-02-18 14:42:44,348.94
7112,325985,2017-02-18 14:49:33,148.99
7114,326006,2017-02-18 16:13:28,39.99
7116,326009,2017-02-18 16:17:28,98.98
7117,326019,2017-02-18 17:19:49,21.98
7118,326028,2017-02-18 17:23:59,81.25
7119,326031,2017-02-18 17:32:33,59.98
7120,326041,2017-02-18 18:18:16,1986.99
7121,326042,2017-02-18 18:19:05,73.98
7124,326049,2017-02-18 18:50:56,144.97
7125,326055,2017-02-18 19:04:50,373.99
7126,326056,2017-02-18 21:05:38,96.28
7127,326057,2017-02-18 19:08:28,23.98
7128,326059,2017-02-18 19:19:24,109.98
7129,326060,2017-02-18 19:24:55,76.98
7130,326064,2017-02-18 19:31:43,27.98
7131,326067,2017-02-18 20:11:03,206.97
7132,326068,2017-02-18 20:03:17,54.98
7133,326070,2017-02-18 20:00:58,236.98
7134,326071,2017-02-18 20:17:58,34.98
7135,326072,2017-02-18 20:03:27,139.98
7136,326076,2017-02-18 20:14:08,33.98
7137,326079,2017-02-18 20:16:08,537.98
7138,326081,2017-02-18 20:36:53,353.98
7139,326088,2017-02-18 20:58:08,570.78
7140,326093,2017-02-18 23:20:38,11.98
7141,326119,2017-02-19 00:55:15,143.34
7142,326120,2017-02-18 23:55:39,79.99
7143,326121,2017-02-19 00:13:49,820.98
7144,326123,2017-02-19 00:16:07,251.98
7145,326131,2017-02-19 01:33:52,74.98
7146,326144,2017-02-19 04:00:38,74.97
7147,326153,2017-02-19 07:57:05,244.98
7148,326175,2017-02-19 10:11:06,10.98
7149,326181,2017-02-19 10:43:49,530.98
7150,326200,2017-02-19 11:43:04,63.98
7152,326203,2017-02-20 18:04:03,268.15
7153,326206,2017-02-19 12:00:33,3.99
7154,326211,2017-02-19 12:20:05,109.45
7155,326212,2017-02-19 12:25:26,26.98
7156,326215,2017-02-19 12:48:37,310.98
7157,326216,2017-02-19 12:42:28,25.98
7158,326217,2017-02-19 12:37:37,156.98
7159,326222,2017-02-19 13:04:18,22.97
7160,326226,2017-02-19 13:11:09,178.97
7161,326232,2017-02-19 13:59:07,16.98
7163,326244,2017-02-19 14:34:06,45.92
7164,326246,2017-02-19 14:37:13,458.99
7165,326254,2017-02-19 15:08:02,79.98
7166,326271,2017-02-19 16:18:39,2611.99
7167,326272,2017-02-19 16:39:30,156.97
7168,326281,2017-02-19 17:20:09,43.98
7169,326291,2017-02-19 17:45:50,120.2
7170,326293,2017-02-19 20:23:45,31.97
7171,326294,2017-02-19 17:50:35,33.98
7172,326298,2017-02-19 18:14:30,108.38
7174,326303,2017-02-20 13:41:32,1259.99
7175,326312,2017-02-19 19:02:35,53.98
7177,326315,2017-02-20 17:43:28,280.55
7178,326322,2017-02-19 19:28:47,22.98
7179,326325,2017-02-19 19:35:08,26.98
7180,326327,2017-02-19 20:16:42,79.98
7181,326333,2017-02-19 19:52:28,219.99
7182,326334,2017-02-19 20:04:24,80.97
7183,326347,2017-02-19 20:48:29,46.98
7184,326348,2017-02-19 21:03:14,689.0
7185,326351,2017-02-19 20:54:19,390.89
7186,326356,2017-02-19 21:01:32,243.98
7187,326364,2017-02-19 21:20:01,332.87
7188,326373,2017-02-19 21:31:50,21.98
7189,326374,2017-02-19 21:37:27,69.98
7190,326380,2017-02-19 22:01:09,202.86
7191,326382,2017-02-19 21:58:00,29.98
7194,326413,2017-02-19 22:36:49,53.48
7195,326419,2017-02-19 23:23:10,40.16
7196,326420,2017-02-19 23:01:00,42.97
7197,326423,2017-02-19 23:06:23,60.98
7198,326426,2017-02-19 23:22:28,512.99
7199,326436,2017-02-19 23:29:16,30.99
7200,326444,2017-02-21 11:13:28,57.98
7201,326462,2017-02-21 19:59:23,287.97
7202,326493,2017-02-20 06:08:57,45.98
7203,326496,2017-02-20 07:15:12,259.68
7204,326505,2017-02-20 08:08:18,148.08
7205,326506,2017-02-20 08:08:29,66.98
7206,326507,2017-02-20 08:11:26,49.98
7207,326512,2017-02-20 08:15:04,29.98
7208,326514,2017-02-20 09:25:09,3153.97
7209,326520,2017-02-20 08:53:22,114.98
7210,326528,2017-02-20 09:16:59,1024.99
7211,326539,2017-02-20 11:39:14,133.57
7212,326549,2017-02-20 09:54:38,30.18
7213,326561,2017-02-20 10:14:06,1697.99
7214,326569,2017-02-20 10:34:10,59.98
7215,326577,2017-02-20 10:46:39,229.08
7216,326579,2017-02-20 11:23:43,175.28
7218,326583,2017-02-20 11:04:19,689.0
7219,326585,2017-02-20 10:59:10,204.97
7220,326587,2017-02-20 11:06:15,3819.99
7222,326589,2017-02-20 14:33:35,659.89
7223,326594,2017-02-20 11:07:45,113.98
7224,326596,2017-02-21 13:24:11,784.93
7225,326604,2017-02-20 16:47:51,183.96
7226,326605,2017-02-20 11:19:02,1127.99
7227,326609,2017-02-20 11:26:24,745.99
7229,326618,2017-02-20 16:19:40,228.62
7230,326621,2017-02-20 11:55:37,143.48
7231,326625,2017-02-21 18:13:54,46.98
7232,326629,2017-02-20 12:12:01,122.88
7234,326634,2017-02-20 12:56:10,170.98
7235,326635,2017-02-20 12:15:31,15.98
7236,326639,2017-02-20 12:38:41,2966.99
7238,326647,2017-02-20 12:43:25,356.98
7239,326650,2017-02-20 12:50:18,114.98
7240,326658,2017-02-20 15:46:30,85.37
7241,326666,2017-02-20 13:17:25,316.98
7242,326670,2017-02-20 13:20:54,24.98
7243,326675,2017-02-20 13:21:28,479.22
7244,326676,2017-02-20 13:19:38,109.98
7245,326678,2017-02-20 13:23:25,499.99
7246,326685,2017-02-20 13:33:57,39.98
7248,326689,2017-02-20 16:04:20,2509.99
7249,326691,2017-02-20 13:51:21,36.98
7250,326692,2017-02-20 13:42:46,3095.99
7252,326703,2017-02-20 14:28:22,71.98
7253,326712,2017-02-20 14:08:21,116.98
7254,326715,2017-02-21 10:35:47,269.99
7255,326723,2017-02-20 14:41:29,79.98
7256,326725,2017-02-20 14:46:36,448.99
7257,326728,2017-02-20 14:50:58,203.98
7258,326737,2017-02-20 15:56:35,59.98
7259,326742,2017-02-20 15:29:27,71.98
7261,326750,2017-02-20 15:57:37,51.98
7262,326754,2017-02-20 16:36:19,206.98
7263,326756,2017-02-20 18:40:21,126.13
7264,326757,2017-02-20 15:55:58,43.98
7266,326763,2017-02-20 19:32:37,40.98
7267,326771,2017-02-21 12:57:23,151.48
7268,326773,2017-02-20 16:15:48,86.88
7272,326796,2017-02-20 16:48:01,176.98
7274,326800,2017-02-20 17:31:38,3216.99
7275,326803,2017-02-20 17:14:13,28.97
7277,326806,2017-02-20 17:20:02,138.98
7279,326816,2017-02-21 10:27:39,16.98
7280,326818,2017-02-20 17:43:50,24.98
7281,326819,2017-02-20 17:43:09,84.98
7282,326820,2017-02-20 18:28:44,62.98
7283,326826,2017-02-20 18:13:14,1576.99
7284,326828,2017-02-20 18:12:16,31.98
7285,326831,2017-02-20 18:39:50,89.98
7287,326848,2017-02-20 19:45:44,33.98
7288,326852,2017-02-20 19:07:19,59.98
7291,326859,2017-02-20 19:35:11,36.89
7292,326862,2017-02-20 19:58:40,39.98
7293,326865,2017-02-20 21:43:08,49.98
7294,326868,2017-02-21 17:42:08,73.97
7295,326879,2017-02-20 20:25:17,689.0
7297,326893,2017-02-22 07:52:43,55.99
7298,326898,2017-02-20 20:59:44,199.98
7299,326901,2017-02-20 21:58:43,90.97
7300,326904,2017-02-20 21:09:13,58.98
7302,326908,2017-02-20 21:18:19,139.98
7303,326915,2017-02-20 21:48:04,49.88
7304,326938,2017-02-20 23:14:26,138.98
7305,326941,2017-02-22 00:11:08,1809.99
7306,326950,2017-02-21 08:53:31,24.78
7307,326954,2017-02-20 23:58:43,29.99
7309,326958,2017-02-21 00:13:20,31.98
7310,326960,2017-02-21 00:16:00,21.98
7311,326962,2017-02-21 00:24:46,111.98
7312,326969,2017-02-21 00:41:30,114.98
7313,326970,2017-02-21 08:55:36,23.46
7314,326973,2017-02-21 01:15:17,35.9
7315,326983,2017-02-21 02:05:10,24.98
7317,326998,2017-02-21 07:41:15,52.97
7318,327005,2017-02-21 08:24:55,86.88
7321,327021,2017-02-21 09:43:24,37.56
7322,327025,2017-02-22 12:09:00,1864.99
7323,327036,2017-02-21 10:31:08,834.9
7326,327043,2017-02-22 09:53:35,51.98
7328,327048,2017-02-21 10:43:47,59.98
7329,327055,2017-02-21 11:04:08,335.96
7330,327058,2017-02-21 11:25:05,552.98
7331,327060,2017-02-21 11:27:34,227.48
7332,327062,2017-02-21 11:18:48,515.99
7333,327064,2017-02-21 11:21:58,33.98
7336,327073,2017-02-21 11:52:55,275.16
7337,327074,2017-02-21 11:45:41,124.88
7338,327075,2017-02-21 11:44:50,184.98
7339,327076,2017-02-21 12:05:36,454.99
7340,327091,2017-02-22 10:38:22,59.98
7341,327093,2017-02-21 12:14:54,26.98
7343,327097,2017-02-21 12:36:23,37.88
7344,327102,2017-02-21 12:33:22,356.98
7345,327107,2017-02-21 15:41:51,114.98
7346,327108,2017-02-21 12:43:00,39.98
7347,327115,2017-02-21 12:56:31,33.98
7348,327118,2017-02-22 11:51:06,165.98
7349,327119,2017-02-21 13:34:54,96.95
7350,327121,2017-02-21 13:01:50,69.99
7351,327122,2017-02-21 13:00:01,32.17
7352,327124,2017-02-21 13:07:22,34.32
7353,327126,2017-02-21 13:08:27,291.98
7356,327133,2017-02-21 13:31:21,56.97
7357,327141,2017-02-21 13:52:40,77.23
7358,327143,2017-02-21 14:30:13,284.98
7359,327146,2017-02-21 13:58:51,34.98
7361,327151,2017-02-21 14:09:03,1064.97
7362,327154,2017-02-21 14:25:37,116.98
7363,327159,2017-02-21 14:43:34,45.98
7364,327173,2017-02-21 14:55:39,38.98
7366,327178,2017-02-21 15:01:11,19.99
7367,327179,2017-02-21 15:06:43,33.98
7368,327189,2017-02-21 15:37:01,16.98
7369,327191,2017-02-21 15:50:57,36.98
7371,327194,2017-02-21 17:01:44,47.98
7372,327198,2017-02-21 15:56:32,19.99
7373,327203,2017-02-21 16:16:23,53.48
7374,327217,2017-02-22 13:09:14,92.48
7375,327218,2017-02-21 16:34:42,28.99
7376,327222,2017-02-21 16:39:10,147.98
7377,327231,2017-02-21 16:56:52,204.98
7378,327235,2017-02-21 17:17:28,154.83
7379,327237,2017-02-21 17:16:02,167.98
7380,327245,2017-02-21 17:39:59,21.98
7381,327247,2017-02-21 17:40:41,66.98
7382,327249,2017-02-21 17:40:01,58.49
7384,327252,2017-02-21 17:44:02,66.38
7385,327256,2017-02-21 18:02:30,88.88
7386,327257,2017-02-21 17:58:19,77.18
7387,327259,2017-02-21 18:07:10,234.98
7389,327267,2017-02-21 18:35:01,112.97
7391,327270,2017-02-21 19:45:55,189.86
7392,327290,2017-02-21 19:19:13,79.68
7393,327294,2017-02-21 19:23:36,57.98
7394,327295,2017-02-21 19:23:14,12.98
7395,327296,2017-02-21 19:24:30,43.98
7396,327301,2017-02-21 19:42:03,86.98
7397,327308,2017-02-21 22:00:38,104.07
7398,327309,2017-02-21 20:22:40,159.98
7399,327311,2017-02-21 20:28:25,116.98
7400,327313,2017-02-21 20:33:43,148.98
7401,327315,2017-02-21 20:38:53,35.24
7402,327322,2017-02-21 20:46:03,86.88
7403,327323,2017-02-21 20:42:06,296.77
7404,327325,2017-02-21 20:50:49,2102.99
7405,327339,2017-02-21 21:24:28,54.98
7406,327341,2017-02-21 22:31:46,19.98
7408,327345,2017-02-21 21:52:44,24.08
7409,327347,2017-02-21 22:02:01,29.98
7411,327365,2017-02-21 22:54:45,59.98
7413,327384,2017-02-21 23:29:37,64.98
7414,327390,2017-02-22 00:09:11,67.96
7415,327393,2017-02-22 00:32:03,66.98
7417,327397,2017-02-22 00:00:36,215.98
7418,327407,2017-02-25 08:02:22,70.99
7419,327408,2017-02-22 00:46:56,53.97
7420,327412,2017-02-22 00:55:03,29.98
7421,327414,2017-02-22 01:13:36,391.94
7422,327424,2017-02-22 02:20:22,117.98
7424,327431,2017-02-22 06:20:05,350.97
7425,327438,2017-02-22 07:40:05,158.98
7426,327439,2017-02-22 07:46:16,323.98
7427,327443,2017-02-22 08:20:27,156.98
7428,327449,2017-02-22 16:46:25,206.98
7429,327456,2017-02-22 09:10:47,264.98
7430,327471,2017-02-22 11:11:24,299.98
7431,327479,2017-02-22 12:14:41,114.98
7432,327483,2017-02-22 12:20:17,87.98
7433,327484,2017-02-22 10:27:53,26.98
7434,327488,2017-02-22 10:36:40,14.99
7435,327496,2017-02-22 10:54:51,21.98
7436,327507,2017-02-22 11:24:02,117.98
7437,327510,2017-02-22 12:24:14,519.97
7439,327517,2017-02-22 11:42:50,69.99
7440,327524,2017-02-22 12:01:36,1676.98
7441,327527,2017-02-22 11:56:39,21.98
7442,327528,2017-02-22 12:01:16,112.99
7443,327537,2017-02-22 12:13:26,162.97
7445,327546,2017-02-22 12:24:40,50.97
7446,327550,2017-02-22 12:35:53,230.12
7447,327553,2017-02-22 12:36:42,161.98
7448,327565,2017-02-22 13:22:25,248.96
7449,327571,2017-02-22 13:09:58,266.97
7450,327575,2017-02-22 13:13:39,33.43
7451,327580,2017-02-22 13:40:35,56.98
7452,327581,2017-02-22 13:26:48,103.98
7453,327586,2017-02-22 13:32:12,148.99
7455,327591,2017-02-22 13:54:00,55.97
7456,327596,2017-02-22 13:52:09,1061.98
7457,327614,2017-02-22 14:27:33,2188.99
7458,327618,2017-02-22 14:30:51,36.89
7459,327624,2017-02-22 14:35:14,76.98
7460,327625,2017-02-22 14:28:28,56.98
7462,327642,2017-02-22 15:21:18,56.98
7463,327651,2017-02-22 15:48:58,67.98
7464,327657,2017-02-22 16:09:08,273.9
7465,327660,2017-02-22 16:19:40,24.98
7466,327675,2017-02-22 16:43:58,2098.99
7467,327683,2017-08-01 22:26:42,371.81
7468,327691,2017-02-22 17:38:19,76.98
7469,327748,2017-02-22 19:44:45,69.99
7470,327788,2017-02-22 20:29:43,10.99
7471,327800,2017-02-22 20:47:34,19.99
7473,327948,2017-02-23 11:08:52,103.99
7475,327989,2017-02-23 13:35:27,232.97
7477,328050,2017-02-23 14:42:54,322.99
7478,328110,2017-02-23 17:55:54,160.99
7479,328138,2017-02-23 19:13:53,90.99
7480,328172,2017-10-31 10:12:34,59.89
7481,328208,2017-09-09 10:49:33,23.98
7482,328238,2017-02-23 23:54:49,52.63
7483,328386,2017-02-24 10:40:10,49.99
7484,328542,2017-02-24 14:49:20,49.99
7485,328913,2017-02-25 15:51:25,32.99
7486,329045,2017-02-26 00:51:55,22.89
7487,329102,2017-02-26 11:59:46,69.99
7488,329103,2017-02-26 11:42:06,53.99
7489,329126,2017-02-26 13:02:34,79.99
7490,329229,2017-02-27 13:48:26,207.08
7491,329237,2017-02-27 12:44:42,66.49
7492,329286,2017-02-27 06:04:54,151.98
7493,329389,2017-06-01 14:56:03,98.95
7494,329597,2017-02-27 09:41:23,515.99
7495,329621,2017-02-27 10:25:05,98.79
7496,329630,2017-11-27 23:27:13,110.19
7497,329649,2017-02-27 10:47:39,159.59
7498,329657,2017-02-27 11:43:09,89.29
7499,329730,2017-02-27 13:34:19,98.79
7500,329793,2017-02-27 14:26:21,2301.23
7501,329839,2017-02-27 15:12:13,59.84
7503,329884,2017-02-27 16:08:27,10.9
7506,330025,2017-10-18 09:57:27,20.98
7507,330035,2017-02-27 21:02:36,4028.99
7508,330164,2017-05-12 11:03:26,91.96
7509,330255,2017-02-28 11:32:00,63.64
7510,330264,2017-02-28 11:36:38,67.86
7511,330332,2017-02-28 13:23:10,239.99
7512,330351,2017-02-28 15:37:06,1351.99
7513,330483,2017-02-28 17:39:59,1864.99
7514,330530,2017-02-28 18:37:53,51.29
7515,330581,2017-02-28 20:23:39,62.69
7516,330628,2017-02-28 21:41:43,240.34
7517,330664,2017-02-28 22:51:53,1024.99
7519,330742,2017-03-01 07:18:24,163.98
7521,330877,2017-03-01 11:41:21,94.99
7522,330886,2017-03-01 11:59:03,153.99
7523,330887,2017-03-01 11:49:32,11.99
7524,330913,2017-04-03 16:04:06,132.2
7525,330915,2017-03-01 12:26:44,129.98
7526,330954,2017-03-01 13:58:03,70.99
7527,330960,2017-03-01 14:21:55,74.99
7528,330991,2017-03-01 16:31:58,69.99
7529,331082,2017-03-01 21:03:02,245.65
7530,331187,2017-12-28 17:58:28,295.02
7531,331218,2017-03-02 11:05:34,109.41
7532,331262,2017-03-02 15:45:25,195.98
7533,331303,2017-03-02 14:29:17,16.99
7534,331499,2017-03-03 01:17:51,185.99
7536,331614,2017-03-05 10:45:09,13.99
7537,331664,2017-03-03 14:32:23,309.98
7538,331884,2017-06-13 20:19:55,2848.99
7539,331902,2017-03-04 15:10:59,118.99
7540,332021,2017-03-05 00:27:05,31.98
7541,332100,2017-03-05 12:30:57,71.99
7542,332207,2017-06-21 16:47:26,112.97
7543,332265,2017-03-05 22:11:15,24.99
7544,332388,2017-07-10 00:59:01,30.57
7545,332438,2017-03-13 17:55:02,3464.97
7546,332460,2017-03-06 10:30:25,59.99
7547,332503,2017-03-06 11:27:31,39.98
7548,332625,2017-06-04 12:19:04,168.98
7549,332712,2017-03-06 18:56:29,24.99
7550,332761,2017-11-26 17:35:28,129.99
7552,332858,2017-03-07 10:28:16,75.99
7554,332938,2017-03-07 14:19:44,164.99
7555,332947,2017-03-07 14:34:31,382.99
7557,333016,2017-03-07 17:40:33,17.58
7558,333111,2017-03-07 23:12:32,3029.39
7561,333282,2017-03-08 14:17:24,19.61
7563,333396,2017-03-08 20:09:25,1846.34
7564,333435,2018-02-10 10:34:50,1875.37
7566,333636,2017-03-09 15:02:25,15.99
7567,333662,2017-04-12 13:33:22,9423.9
7568,333663,2017-03-09 16:39:11,106.98
7570,333706,2017-03-09 18:09:37,32.99
7571,333715,2017-03-09 18:56:11,343.98
7572,333732,2017-03-09 19:30:12,19.99
7573,333846,2017-03-10 10:05:45,134.98
7574,333871,2017-03-10 11:46:02,869.0
7575,333878,2017-03-10 11:50:54,99.99
7576,333898,2017-03-10 12:41:54,163.99
7577,333910,2017-03-10 12:52:22,773.94
7578,334165,2017-03-11 21:05:40,126.99
7580,334384,2017-03-18 18:45:17,479.98
7582,334434,2017-03-12 23:10:55,3435.99
7583,334440,2017-03-12 23:25:14,39.99
7584,334553,2017-03-13 11:34:47,37.19
7585,334576,2017-03-13 12:15:33,53.99
7586,334655,2017-03-13 15:10:02,44.58
7587,334695,2017-03-13 16:50:25,97.58
7588,334733,2017-03-13 17:54:09,328.99
7589,334956,2017-03-14 11:20:01,29.99
7590,334987,2017-03-14 12:33:19,288.99
7591,335018,2017-03-14 13:44:20,13.94
7592,335117,2017-03-15 23:13:55,2498.98
7593,335127,2017-03-14 18:39:01,44.99
7594,335176,2017-03-14 21:17:47,10.99
7595,335179,2017-03-14 21:34:50,2278.99
7596,335198,2017-03-14 22:50:34,2258.99
7599,335521,2017-03-15 20:48:23,70.99
7600,335573,2017-03-15 22:35:40,63.2
7601,335576,2017-03-15 22:47:53,13.49
7602,335704,2017-06-27 07:50:09,497.97
7603,335719,2017-03-16 10:42:02,109.99
7605,335829,2017-03-16 14:46:14,575.97
7606,335854,2017-03-16 15:55:36,319.99
7608,336072,2017-10-23 17:29:26,62.99
7609,336084,2017-03-17 09:16:37,47.99
7611,336130,2017-03-21 18:24:29,59.0
7612,336135,2017-03-17 10:33:37,85.49
7613,336149,2017-03-17 10:47:55,199.0
7614,336164,2017-03-17 11:05:57,305.99
7615,336273,2017-03-20 18:52:01,3769.5
7616,336313,2017-03-17 17:09:06,186.98
7617,336423,2017-03-18 00:08:46,59.99
7619,336565,2017-03-18 19:00:31,216.34
7620,336599,2017-03-18 21:03:08,25.99
7621,336781,2017-03-19 17:59:14,84.97
7622,336822,2017-03-19 20:41:58,159.99
7623,336961,2017-03-20 12:25:48,56.0
7625,336990,2018-03-03 23:08:42,223.97
7626,337096,2017-03-20 15:05:32,59.0
7627,337120,2017-03-20 16:12:04,208.97
7628,337164,2017-03-22 22:04:06,109.23
7629,337266,2017-03-21 18:15:57,69.98
7630,337292,2017-03-21 03:57:15,5411.99
7631,337332,2017-03-21 10:18:24,1442.99
7633,337402,2017-03-21 12:38:00,815.99
7634,337466,2017-03-21 15:25:08,113.99
7636,337553,2017-03-21 18:54:21,4880.19
7637,337562,2017-03-21 18:43:24,318.99
7638,337710,2017-03-22 10:52:54,26.99
7639,337750,2017-03-22 12:21:52,29.98
7640,337816,2017-07-31 15:41:27,99.99
7641,337852,2017-03-22 16:31:07,1840.99
7643,337876,2017-03-22 17:52:55,49.99
7644,337902,2017-03-22 18:55:33,35.99
7645,337965,2017-08-07 15:15:28,367.32
7647,338011,2017-03-22 23:01:56,59.99
7649,338085,2017-03-23 05:10:19,35.99
7650,338122,2017-03-23 10:19:32,94.49
7651,338133,2017-03-23 10:56:43,7.19
7652,338150,2017-05-16 13:07:00,24.97
7653,338153,2017-05-02 12:52:36,84.99
7654,338196,2017-03-23 12:36:15,139.99
7655,338245,2017-03-23 14:22:37,163.99
7656,338256,2017-03-23 14:58:22,42.99
7657,338284,2017-03-23 16:23:30,19.99
7658,338480,2017-03-24 08:58:54,24.99
7659,338516,2017-03-24 09:41:53,3750.99
7660,338538,2017-03-24 10:02:12,89.9
7661,338571,2017-03-24 10:34:18,94.98
7663,338586,2017-03-24 10:52:02,24.99
7664,338601,2017-03-24 11:50:09,24.99
7665,338609,2017-03-24 11:48:39,1987.97
7666,338614,2017-03-24 11:31:25,24.99
7667,338625,2017-03-24 11:46:50,80.77
7668,338633,2017-03-24 12:01:19,203.99
7669,338645,2017-03-24 12:04:56,24.99
7670,338692,2017-03-24 13:09:05,104.49
7671,338711,2017-03-24 13:39:53,24.99
7672,338712,2017-03-24 13:40:24,24.99
7673,338717,2017-03-24 13:56:04,118.98
7674,338763,2017-03-24 16:21:58,1544.98
7675,338780,2017-03-24 16:39:45,4777.97
7676,338781,2017-03-24 16:44:21,133.95
7677,338789,2017-03-24 16:57:29,24.99
7678,338790,2017-03-24 17:00:22,106.98
7679,338801,2017-04-07 09:10:01,749.99
7680,338818,2017-03-24 18:17:25,31.48
7681,338888,2017-03-24 22:38:17,24.99
7682,338926,2017-12-06 15:33:52,33.98
7683,338937,2017-03-25 07:37:57,82.98
7684,338981,2017-03-25 11:11:12,24.99
7685,339024,2017-03-28 17:59:49,93.99
7686,339107,2017-03-26 22:28:53,464.99
7687,339254,2017-09-20 08:23:44,162.58
7689,339388,2017-03-28 13:20:37,3199.96
7693,339578,2017-03-27 11:25:51,156.96
7694,339622,2017-03-27 12:21:59,2658.99
7695,339624,2017-03-28 10:37:58,361.94
7696,339638,2017-03-27 12:56:28,1604.99
7697,339690,2017-03-27 14:41:04,2873.99
7698,339728,2017-11-22 21:37:44,157.99
7699,339735,2017-03-27 16:57:34,9987.76
7700,339751,2017-03-27 17:25:13,304.99
7701,339808,2017-03-27 19:56:01,10.98
7702,339839,2017-03-28 13:39:49,3028.75
7703,339859,2017-03-27 23:38:01,59.99
7706,339922,2017-03-28 09:33:07,156.99
7709,340081,2017-03-28 15:37:17,144.99
7711,340203,2017-03-28 22:22:57,10.98
7712,340356,2017-03-29 10:25:06,2873.99
7713,340363,2017-03-29 10:52:27,143.95
7714,340372,2017-03-29 10:49:46,52.99
7715,340401,2017-04-04 13:49:09,525.98
7716,340435,2017-03-29 13:00:24,171.49
7717,340437,2017-03-29 13:19:44,939.0
7719,340457,2017-03-30 16:51:26,44.98
7722,340557,2017-04-03 16:00:31,29.99
7725,340740,2017-11-26 14:49:48,131.76
7726,340751,2017-03-30 11:19:15,399.98
7727,340756,2017-03-30 11:26:57,619.96
7728,340771,2017-03-30 12:00:05,1322.99
7729,340801,2017-03-30 12:58:26,94.99
7730,340842,2017-03-30 16:15:57,59.98
7731,340863,2017-03-30 16:04:20,2440.99
7734,340902,2017-03-30 17:52:53,1604.99
7735,340978,2017-03-30 22:20:41,9.99
7736,341015,2017-03-31 00:53:23,39.99
7738,341090,2017-03-31 09:27:59,3273.99
7740,341181,2017-03-31 11:29:30,63.2
7742,341254,2017-03-31 13:55:24,354.98
7743,341311,2017-03-31 16:21:27,89.99
7744,341328,2017-03-31 17:07:20,24.98
7746,341363,2017-03-31 19:19:38,2440.99
7747,341369,2017-03-31 19:31:43,2440.99
7748,341412,2017-04-05 11:01:46,241.53
7749,341500,2017-04-01 09:04:39,85.98
7750,341524,2017-04-01 10:32:38,269.99
7752,341539,2017-04-03 14:14:57,139.99
7753,341592,2017-04-03 16:28:22,299.99
7755,341673,2017-04-01 19:49:56,4.99
7756,341681,2017-11-24 11:41:01,489.11
7757,341766,2017-04-02 11:28:58,1246.15
7758,341824,2017-11-20 14:43:51,158.99
7759,341837,2017-06-23 17:25:31,101.98
7760,341851,2017-04-02 14:03:05,2749.99
7761,341868,2017-04-04 18:36:52,230.97
7762,341912,2017-04-02 18:41:56,69.99
7763,341960,2017-04-02 20:54:13,26.99
7764,342006,2017-07-25 00:58:54,231.68
7765,342018,2017-04-02 22:48:23,20.99
7766,342047,2017-04-02 23:02:08,50.0
7767,342062,2017-12-12 11:40:26,165.97
7768,342065,2017-04-02 23:31:23,149.99
7769,342088,2017-04-04 16:55:40,52.98
7770,342180,2017-04-03 09:30:49,304.99
7771,342214,2017-04-03 10:48:35,3595.99
